# Flug: Start, steigen, Platzrunden, 1 Looping, Landung

$VNYMR,+098.179,+009.524,+000.256,-00.7353,-01.6523,+03.0469,+01.168,-00.509,-09.113,+00.070341,+00.078481,+00.040699*6B
$VNYMR,+098.194,+009.633,+00+03.0535,+01.969,+00.120,-09.597,+00.038754,-00.043569,+00.038327*66
$VNYMR,+098.414,+010.070,+000.779,-00.7675,-01.6426,+03.0596,+01.976,+00.213,-09.913,+00.045126,-00.090424,+00.014831*67
$VNYMR,+098.402,+009.931,+000.840,-00.7652,-01.6336,+03.0353,+01.849,+00.434,-09.983,+00.063532,-00.095340,+00.016764*62
$VNYMR,+098.407,+009.774,+000.922,-00.7480,-01.6159,+03.0412,+01.554,+00.122,-09.815,+00.059165,-00.083926,+00.013764*63
$VNYMR,+098.392,+009.659,+000.980,-00.7485,-01.6461,+03.0595,+01.843,+00.693,-09.352,+00.025808,-00.084912,+00.006750*6F
$VNYMR,+098.361,+009.533,+001.031,-00.7432,-01.6462,+03.0534,+01.494,+00.399,-09.765,+00.046501,-00.067717,+00.005055*65
$VNYMR,+098.333,+009.403,+001.103,-00.7314,-01.6343,+03.0715,+01.391,-00.370,-09.837,+00.047810,-00.021808,+00.001961*68
$VNYMR,+098.285,+009.330,+001.131,-00.7256,-01.6465,+03.0958,+00.967,-00.871,-09.652,-00.035346,+00.043337,-00.023913*69
$VNYMR,+098.255,+009.368,+001.058,-00.7427,-01.6523,+03.0778,+01.226,+00.130,-09.998,-00.012693,+00.107851,+00.023557*6C
$VNYMR,+098.292,+009.517,+001.040,-00.7587,-01.6278,+03.0658,+01.556,-00.003,-09.519,-00.009865,+00.138186,+00.048932*63
$VNYMR,+098.364,+009.774,+001.020,-00.7588,-01.6218,+03.0537,+02.193,-00.060,-09.587,-00.058229,+00.093727,+00.025833*65
$VNYMR,+098.402,+009.938,+000.945,-00.7880,-01.6455,+03.0177,+02.198,-00.020,-09.154,-00.058766,+00.006638,+00.011569*68
$VNYMR,+098.436,+009.982,+000.880,-00.7554,-01.6764,+03.0477,+02.012,-00.163,-09.693,-00.037100,-00.074326,+00.037240*61
$VNYMR,+098.477,+009.887,+000.835,-00.7443,-01.6766,+03.0537,+01.590,-00.061,-09.907,-00.054790,-00.130928,+00.041141*6F
$VNYMR,+098.484,+009.675,+000.731,-00.7506,-01.6766,+03.0234,+01.436,+00.133,-09.744,-00.069939,-00.100529,+00.037165*61
$VNYMR,+098.480,+009.515,+000.615,-00.7381,-01.6586,+03.0598,+01.403,+00.025,-09.560,-00.053338,-00.077754,+00.023329*63
$VNYMR,+098.455,+009.379,+000.532,-00.7335,-01.6770,+03.0476,+01.285,-00.505,-09.786,-00.098130,-00.013636,+00.000061*63
$VNYMR,+098.411,+009.360,+000.323,-00.7338,-01.6589,+03.0173,+01.465,+01.059,-09.864,-00.131584,+00.018280,-00.015503*6A
$VNYMR,+098.378,+009.382,+000.258,-00.7388,-01.6768,+03.0537,+01.504,-01.048,-09.762,+00.021011,+00.022429,+00.003301*6E
$VNYMR,+098.367,+009.444,+000.264,-00.7404,-01.7011,+03.0296,+01.926,-00.958,-09.460,-00.018246,+00.017647,+00.001669*68
$VNYMR,+098.353,+009.461,+000.250,-00.7301,-01.7105,+03.0174,+01.957,+01.190,-09.726,+00.076237,-00.000988,+00.008059*62
$VNYMR,+098.366,+009.438,+000.391,-00.7347,-01.6892,+03.0235,+01.857,+01.109,-09.908,+00.152468,-00.012149,+00.035176*6A
$VNYMR,+098.407,+009.414,+000.621,-00.7566,-01.6647,+02.9934,+01.756,+00.574,-09.975,+00.152542,-00.014953,+00.045007*6C
$VNYMR,+098.463,+009.395,+000.839,-00.7434,-01.6526,+03.0601,+01.492,+00.068,-09.698,+00.112870,-00.017902,+00.061266*67
$VNYMR,+098.543,+009.329,+001.027,-00.7371,-01.6105,+03.0418,+01.459,+00.384,-09.862,+00.145629,+00.011527,+00.092613*60
$VNYMR,+098.677,+009.297,+001.308,-00.7426,-01.6225,+03.0540,+01.381,-00.057,-09.524,+00.217388,+00.029703,+00.121374*68
$VNYMR,+098.840,+009.334,+001.638,-00.7530,-01.6222,+03.0724,+01.433,-00.373,-09.623,+00.206959,+00.033661,+00.119752*61
$VNYMR,+099.001,+009.391,+001.968,-00.7530,-01.6222,+03.0725,+01.903,-00.176,-09.666,+00.226951,+00.035194,+00.122116*6E
$VNYMR,+099.176,+009.461,+002.349,-00.7461,-01.5620,+03.0542,+01.821,-00.436,-09.456,+00.260257,+00.005804,+00.121807*69
$VNYMR,+099.313,+009.488,+002.741,-00.7718,-01.5551,+03.1029,+01.833,-00.385,-09.806,+00.252893,-00.016987,+00.078401*6D
$VNYMR,+099.363,+009.482,+003.109,-00.7604,-01.5313,+03.0908,+01.791,+00.056,-09.596,+00.269613,-00.040051,+00.035236*60
$VNYMR,+099.368,+009.413,+003.524,-00.7650,-01.5311,+03.1212,+01.684,-00.634,-09.566,+00.306835,-00.038251,+00.017462*6C
$VNYMR,+099.322,+009.373,+003.909,-00.7595,-01.5192,+03.1090,+01.716,-00.415,-09.640,+00.256921,+00.000099,-00.028022*66
$VNYMR,+099.241,+009.363,+004.266,-00.7683,-01.4645,+03.1212,+01.673,-00.329,-09.368,+00.289298,-00.000853,-00.038808*61
